https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BTC,Volume USDT,tradecount
1616043600000,2021-03-18 05:00:00,BTC/USDT,58818.53,59220.00,58673.46,59014.31,7208.308,425103441.75929,88269
1616040000000,2021-03-18 04:00:00,BTC/USDT,58773.47,59261.77,58666.66,58818.52,7733.754,455584245.03637,95601
1616036400000,2021-03-18 03:00:00,BTC/USDT,59047.87,59100.01,58666.60,58773.47,7267.224,427733546.66812,96980
1616032800000,2021-03-18 02:00:00,BTC/USDT,59098.97,59344.00,58960.00,59045.96,6972.938,412745028.53793,96224
1616029200000,2021-03-18 01:00:00,BTC/USDT,58971.42,59395.30,58801.00,59098.98,7931.197,468711720.75452,108356
1616025600000,2021-03-18 00:00:00,BTC/USDT,58959.01,59615.00,58759.42,58971.41,17261.802,1021982662.26817,212632
1616022000000,2021-03-17 23:00:00,BTC/USDT,58353.25,59078.79,58299.99,58959.00,9294.471,545389491.56195,120660
1616018400000,2021-03-17 22:00:00,BTC/USDT,58466.21,59000.00,58286.00,58353.25,13967.938,819193490.85164,180924
1616014800000,2021-03-17 21:00:00,BTC/USDT,57764.38,58805.59,57656.00,58466.22,16684.086,972565933.20256,200375
1616011200000,2021-03-17 20:00:00,BTC/USDT,57897.10,58411.25,57753.13,57764.37,15489.446,899085533.51618,172485
1616007600000,2021-03-17 19:00:00,BTC/USDT,57614.00,58222.00,57354.50,57897.10,26250.439,1517538992.75800,296614
1616004000000,2021-03-17 18:00:00,BTC/USDT,55576.41,57614.23,55575.72,57614.18,32008.277,1817115737.66083,367446
1616000400000,2021-03-17 17:00:00,BTC/USDT,55310.04,55700.00,55210.00,55579.99,7446.992,413025641.48326,86498
1615996800000,2021-03-17 16:00:00,BTC/USDT,54959.44,55683.00,54775.66,55310.03,13776.872,762172757.14204,155867
1615993200000,2021-03-17 15:00:00,BTC/USDT,54588.65,55301.30,54359.85,54959.45,20741.557,1138869730.83643,222361
1615989600000,2021-03-17 14:00:00,BTC/USDT,55139.29,55190.00,54576.60,54588.66,12449.029,683171085.87199,145618
1615986000000,2021-03-17 13:00:00,BTC/USDT,55185.76,55468.14,54611.45,55137.59,15085.050,830812577.02153,168246
1615982400000,2021-03-17 12:00:00,BTC/USDT,54878.42,55471.85,54154.93,55185.76,24897.096,1364911622.42660,265784
1615978800000,2021-03-17 11:00:00,BTC/USDT,55120.83,55250.00,54584.07,54878.05,13038.886,716415627.26985,153500
1615975200000,2021-03-17 10:00:00,BTC/USDT,54806.05,55284.21,54633.02,55120.82,11620.716,639562471.96197,143083
1615971600000,2021-03-17 09:00:00,BTC/USDT,55825.02,55916.82,54388.00,54807.22,22052.534,1215386822.05870,249999
1615968000000,2021-03-17 08:00:00,BTC/USDT,55863.76,56109.14,55658.35,55828.80,8383.707,468169601.53283,101944
1615964400000,2021-03-17 07:00:00,BTC/USDT,56337.61,56354.20,55721.00,55862.73,9369.668,524650666.72206,103201
1615960800000,2021-03-17 06:00:00,BTC/USDT,55977.99,56369.81,55862.68,56337.60,8438.752,473556301.99729,100393
1615957200000,2021-03-17 05:00:00,BTC/USDT,55613.52,56013.08,55216.28,55977.70,10184.223,566154199.96688,119930
1615953600000,2021-03-17 04:00:00,BTC/USDT,55561.83,55896.41,55450.00,55613.52,7313.713,407293793.03696,84715
1615950000000,2021-03-17 03:00:00,BTC/USDT,55819.43,56200.00,55440.00,55561.82,9905.568,553266202.77721,107795
1615946400000,2021-03-17 02:00:00,BTC/USDT,56330.94,56332.99,55700.00,55819.43,10396.301,581898191.85273,119351
1615942800000,2021-03-17 01:00:00,BTC/USDT,56554.33,56571.30,56100.00,56330.95,7598.493,428134153.49263,91273
1615939200000,2021-03-17 00:00:00,BTC/USDT,56953.23,57238.00,56300.00,56554.34,13003.898,737933417.56853,158166
1615935600000,2021-03-16 23:00:00,BTC/USDT,56283.93,56988.00,56110.05,56954.19,8650.658,488673585.49542,110827
1615932000000,2021-03-16 22:00:00,BTC/USDT,56503.00,56868.59,56251.00,56283.68,9229.902,522507429.83834,121919
1615928400000,2021-03-16 21:00:00,BTC/USDT,56438.34,56700.00,56127.47,56503.16,7105.481,400911130.49867,104911
1615924800000,2021-03-16 20:00:00,BTC/USDT,55781.81,56500.00,55732.15,56438.35,12150.812,683436785.64132,147708
1615921200000,2021-03-16 19:00:00,BTC/USDT,55415.24,55889.90,55222.98,55782.36,6860.135,381575795.97392,78429
1615917600000,2021-03-16 18:00:00,BTC/USDT,55310.48,55738.16,55168.02,55413.20,8099.937,449025074.86983,100244
1615914000000,2021-03-16 17:00:00,BTC/USDT,55703.58,55880.00,55010.00,55310.49,11069.544,613037594.05047,149274
1615910400000,2021-03-16 16:00:00,BTC/USDT,55885.37,56150.00,55473.50,55703.59,12711.747,709333176.86617,159478
1615906800000,2021-03-16 15:00:00,BTC/USDT,55703.80,55977.00,55446.23,55885.38,11401.480,635378520.37258,147761
1615903200000,2021-03-16 14:00:00,BTC/USDT,55370.00,55791.49,55255.55,55703.80,9922.831,550990545.50441,144563
1615899600000,2021-03-16 13:00:00,BTC/USDT,55146.47,55963.00,55080.00,55369.99,17687.538,981334305.59346,216689
1615896000000,2021-03-16 12:00:00,BTC/USDT,55528.69,55694.55,54700.00,55145.56,16475.069,908541214.62566,204161
1615892400000,2021-03-16 11:00:00,BTC/USDT,55837.43,55950.00,55168.00,55528.68,15021.893,833610134.57173,179695
1615888800000,2021-03-16 10:00:00,BTC/USDT,55905.13,56195.52,55444.00,55833.98,13184.309,736102854.79437,171860
1615885200000,2021-03-16 09:00:00,BTC/USDT,55913.01,56446.64,55730.85,55905.12,11878.297,665673827.11037,142745
1615881600000,2021-03-16 08:00:00,BTC/USDT,55267.52,56143.80,55154.00,55916.90,16741.889,934194298.43977,191664
1615878000000,2021-03-16 07:00:00,BTC/USDT,55087.09,55500.00,54830.05,55267.51,16579.161,915410604.91161,171736
1615874400000,2021-03-16 06:00:00,BTC/USDT,54149.81,55368.60,53707.49,55087.10,18871.083,1030420446.17496,207444
1615870800000,2021-03-16 05:00:00,BTC/USDT,54476.96,54518.68,53643.49,54149.98,13198.378,713737905.27772,148078
1615867200000,2021-03-16 04:00:00,BTC/USDT,54330.15,54900.84,54252.60,54476.97,9922.118,541887378.79283,113103
1615863600000,2021-03-16 03:00:00,BTC/USDT,54610.88,54665.00,53900.00,54330.15,13441.005,729018718.42096,155054
1615860000000,2021-03-16 02:00:00,BTC/USDT,54496.91,54691.22,54162.00,54610.88,11525.714,627676153.25239,128893
1615856400000,2021-03-16 01:00:00,BTC/USDT,54146.32,54610.90,53335.00,54498.91,31171.438,1680963498.23038,350449
1615852800000,2021-03-16 00:00:00,BTC/USDT,55646.61,56115.00,54000.00,54146.33,36817.783,2023351680.76130,395133
1615849200000,2021-03-15 23:00:00,BTC/USDT,56194.42,56723.22,55560.00,55646.61,12355.852,693792597.25334,140191
1615845600000,2021-03-15 22:00:00,BTC/USDT,56743.09,56933.82,56041.56,56191.70,8901.540,501947054.30748,109187
1615842000000,2021-03-15 21:00:00,BTC/USDT,56419.99,56990.00,56380.39,56743.10,6272.551,355652884.17576,89104
1615838400000,2021-03-15 20:00:00,BTC/USDT,56602.01,56950.00,56253.69,56419.99,11331.270,641777418.71630,134120
1615834800000,2021-03-15 19:00:00,BTC/USDT,56148.26,56686.00,56132.55,56602.01,7588.146,428342996.85534,99081
1615831200000,2021-03-15 18:00:00,BTC/USDT,56093.02,56432.33,55841.85,56148.27,9797.817,549995762.22143,122248
1615827600000,2021-03-15 17:00:00,BTC/USDT,56307.07,56377.27,55521.03,56093.03,16470.734,921251243.63237,192948
1615824000000,2021-03-15 16:00:00,BTC/USDT,56255.04,56733.00,55729.79,56300.01,20455.796,1151665037.48288,236338
1615820400000,2021-03-15 15:00:00,BTC/USDT,56170.76,56891.55,55900.00,56259.14,18315.718,1032603807.59352,202453
1615816800000,2021-03-15 14:00:00,BTC/USDT,56876.09,57320.00,56157.01,56170.50,22571.732,1284073711.90320,230367
1615813200000,2021-03-15 13:00:00,BTC/USDT,56473.80,57070.00,56273.13,56876.08,21948.180,1246157685.31886,222812
1615809600000,2021-03-15 12:00:00,BTC/USDT,56182.03,56507.71,55078.00,56475.27,28072.762,1566958698.91179,306252
1615806000000,2021-03-15 11:00:00,BTC/USDT,56382.77,56615.87,55930.00,56182.03,16200.093,911595793.92921,183275
1615802400000,2021-03-15 10:00:00,BTC/USDT,55938.03,56472.07,55606.63,56382.78,23378.155,1311943378.36658,250695
1615798800000,2021-03-15 09:00:00,BTC/USDT,57822.64,58171.90,54517.28,55937.33,67534.016,3789045689.86136,662159
1615795200000,2021-03-15 08:00:00,BTC/USDT,57832.36,58437.85,57556.00,57822.65,21672.097,1257517853.42936,227876
1615791600000,2021-03-15 07:00:00,BTC/USDT,58878.00,58881.43,57210.00,57830.61,41387.669,2400703457.22606,409478
1615788000000,2021-03-15 06:00:00,BTC/USDT,59138.11,59448.99,58442.73,58878.00,22138.768,1304385463.96490,228948
1615784400000,2021-03-15 05:00:00,BTC/USDT,59881.19,60036.14,59108.00,59138.02,13920.460,829551798.77907,148721
1615780800000,2021-03-15 04:00:00,BTC/USDT,60484.28,60740.00,59750.00,59881.18,12002.113,722837791.23666,132322
1615777200000,2021-03-15 03:00:00,BTC/USDT,60184.16,60600.00,60184.15,60488.00,5368.794,324257765.96998,67887
1615773600000,2021-03-15 02:00:00,BTC/USDT,60185.08,60450.00,60145.30,60184.15,6169.099,372087469.45271,73370
1615770000000,2021-03-15 01:00:00,BTC/USDT,59534.78,60350.00,59355.45,60185.07,13226.507,792089068.28653,132712
1615766400000,2021-03-15 00:00:00,BTC/USDT,59037.11,59990.00,58770.00,59534.79,21740.961,1292817022.84019,236752
1615762800000,2021-03-14 23:00:00,BTC/USDT,60274.71,60833.85,59005.00,59037.12,21971.894,1317916455.60403,233159
1615759200000,2021-03-14 22:00:00,BTC/USDT,60139.81,60416.24,59804.58,60274.32,7595.815,456610167.90436,93844
1615755600000,2021-03-14 21:00:00,BTC/USDT,60334.50,60599.36,59929.00,60139.81,6476.673,390117003.38738,83214
1615752000000,2021-03-14 20:00:00,BTC/USDT,60019.15,60435.11,59774.40,60334.50,7844.406,471247169.44618,88858
1615748400000,2021-03-14 19:00:00,BTC/USDT,60217.68,60290.00,59866.37,60019.15,5521.311,331783168.16934,69921
1615744800000,2021-03-14 18:00:00,BTC/USDT,59784.76,60467.86,59778.37,60217.68,7626.905,458963074.66137,92681
1615741200000,2021-03-14 17:00:00,BTC/USDT,59660.62,60132.98,59615.00,59784.75,7623.511,456481007.18238,94155
1615737600000,2021-03-14 16:00:00,BTC/USDT,59753.91,60145.00,59344.04,59656.95,14546.692,869270525.29311,174099
1615734000000,2021-03-14 15:00:00,BTC/USDT,60117.63,60244.40,59550.00,59761.93,12190.584,730397609.53973,139461
1615730400000,2021-03-14 14:00:00,BTC/USDT,60051.02,60583.91,60000.00,60117.63,9234.643,556828034.08775,109792
1615726800000,2021-03-14 13:00:00,BTC/USDT,60516.11,60555.00,59842.02,60051.53,10946.532,658343233.17441,127446
1615723200000,2021-03-14 12:00:00,BTC/USDT,60417.75,60650.00,60214.94,60516.11,10339.370,624907022.95080,116569
1615719600000,2021-03-14 11:00:00,BTC/USDT,60413.43,60518.45,59449.00,60417.75,26239.641,1575092219.63930,273957
1615716000000,2021-03-14 10:00:00,BTC/USDT,61023.76,61070.86,60225.93,60413.43,11393.357,690582780.98602,134029
1615712400000,2021-03-14 09:00:00,BTC/USDT,60868.23,61200.00,60756.75,61023.75,6306.466,384949030.26667,88229
1615708800000,2021-03-14 08:00:00,BTC/USDT,60605.03,60965.77,60320.00,60868.26,10048.341,609927180.04261,113257
1615705200000,2021-03-14 07:00:00,BTC/USDT,61036.73,61036.74,60556.00,60600.67,5983.390,363792586.02168,77686
1615701600000,2021-03-14 06:00:00,BTC/USDT,61109.70,61109.70,60600.00,61036.74,9158.804,557606939.62366,106183
1615698000000,2021-03-14 05:00:00,BTC/USDT,61295.90,61352.32,61003.69,61109.70,4903.044,299891897.58158,73309
1615694400000,2021-03-14 04:00:00,BTC/USDT,61432.39,61610.97,61153.00,61295.91,5650.201,346699705.81574,77225
1615690800000,2021-03-14 03:00:00,BTC/USDT,61152.97,61539.81,60979.00,61432.39,6285.156,385387365.42573,86532
1615687200000,2021-03-14 02:00:00,BTC/USDT,61142.59,61280.00,60862.24,61152.98,4734.118,289068376.79606,74793
1615683600000,2021-03-14 01:00:00,BTC/USDT,61323.99,61325.01,60800.00,61141.47,9483.290,579120400.88940,124873
1615680000000,2021-03-14 00:00:00,BTC/USDT,61267.41,61798.00,61000.00,61324.00,9887.757,607506180.65898,130001
1615676400000,2021-03-13 23:00:00,BTC/USDT,61174.30,61559.28,61173.66,61267.41,7651.746,469722220.02834,109410
1615672800000,2021-03-13 22:00:00,BTC/USDT,61259.06,61399.00,60852.00,61173.66,6453.867,394474138.18351,102049
1615669200000,2021-03-13 21:00:00,BTC/USDT,61769.00,61850.00,60708.79,61258.12,14924.960,913760596.63863,189017
1615665600000,2021-03-13 20:00:00,BTC/USDT,60805.52,61950.00,60738.88,61768.94,24978.753,1535500398.67222,247530
1615662000000,2021-03-13 19:00:00,BTC/USDT,60309.00,60958.44,60185.00,60804.75,12811.255,776060964.66323,156961
1615658400000,2021-03-13 18:00:00,BTC/USDT,60364.28,60490.00,60022.00,60309.00,8525.230,513439890.72269,106415
1615654800000,2021-03-13 17:00:00,BTC/USDT,59871.60,60458.00,59800.00,60364.27,10469.701,629218404.01099,129465
1615651200000,2021-03-13 16:00:00,BTC/USDT,59737.64,59977.88,59510.00,59871.60,10279.286,614481873.22152,133074
1615647600000,2021-03-13 15:00:00,BTC/USDT,59816.38,60010.00,59550.00,59740.78,8863.292,529931855.07167,115721
1615644000000,2021-03-13 14:00:00,BTC/USDT,59950.00,60136.58,59773.00,59816.38,7700.908,461630509.05681,110062
1615640400000,2021-03-13 13:00:00,BTC/USDT,59969.17,60211.00,59560.00,59950.00,15110.607,904388887.83647,180161
1615636800000,2021-03-13 12:00:00,BTC/USDT,59914.58,60518.92,59204.06,59968.84,24312.605,1458502660.17680,298892
1615633200000,2021-03-13 11:00:00,BTC/USDT,59548.95,60400.00,59533.07,59905.92,31934.089,1914066302.65979,353066
1615629600000,2021-03-13 10:00:00,BTC/USDT,57708.12,59990.34,57529.41,59553.57,51825.046,3071895698.40543,540092
1615626000000,2021-03-13 09:00:00,BTC/USDT,57501.40,57708.13,57320.23,57708.13,7004.634,402772652.71908,96630
1615622400000,2021-03-13 08:00:00,BTC/USDT,57387.99,57720.00,57213.42,57501.41,12747.756,733083452.36408,157948
1615618800000,2021-03-13 07:00:00,BTC/USDT,57005.02,57450.00,56806.01,57389.96,7578.383,432766706.25832,104391
1615615200000,2021-03-13 06:00:00,BTC/USDT,56816.65,57138.00,56580.81,57005.01,5517.830,313812546.10864,82814
1615611600000,2021-03-13 05:00:00,BTC/USDT,56941.08,57150.00,56666.97,56817.17,7068.724,402404182.27838,97465
1615608000000,2021-03-13 04:00:00,BTC/USDT,56756.66,56958.26,56313.05,56940.40,7002.548,396526890.23943,102562
1615604400000,2021-03-13 03:00:00,BTC/USDT,56524.62,56835.41,56357.44,56756.66,6437.869,364847740.21127,87934
1615600800000,2021-03-13 02:00:00,BTC/USDT,56441.01,56678.88,56150.00,56526.15,7260.153,409755724.27897,94369
1615597200000,2021-03-13 01:00:00,BTC/USDT,56750.01,56773.38,56136.00,56441.01,10910.964,615278170.59835,135378
1615593600000,2021-03-13 00:00:00,BTC/USDT,57291.04,57371.04,56400.00,56750.00,12951.967,735140052.61484,170039
1615590000000,2021-03-12 23:00:00,BTC/USDT,57214.03,57588.88,57211.03,57291.03,6464.951,371124111.33771,89920
1615586400000,2021-03-12 22:00:00,BTC/USDT,56964.01,57484.60,56910.00,57212.90,7912.577,452935743.52023,103899
1615582800000,2021-03-12 21:00:00,BTC/USDT,56731.70,57239.31,56299.68,56964.01,11308.697,641929669.41285,148487
1615579200000,2021-03-12 20:00:00,BTC/USDT,57004.62,57214.35,56450.00,56735.09,12145.521,688784012.92547,158392
1615575600000,2021-03-12 19:00:00,BTC/USDT,57412.14,57606.95,56750.00,57004.62,12500.095,714172443.71114,164351
1615572000000,2021-03-12 18:00:00,BTC/USDT,57253.94,57732.15,57150.00,57411.41,11757.808,675793776.29206,139822
1615568400000,2021-03-12 17:00:00,BTC/USDT,57442.70,57840.00,57122.22,57253.93,15088.905,867573671.02916,170611
1615564800000,2021-03-12 16:00:00,BTC/USDT,57007.49,57730.00,57007.49,57442.69,20006.093,1148055846.95266,239405
1615561200000,2021-03-12 15:00:00,BTC/USDT,56275.89,57172.00,56080.00,57014.47,20833.556,1179675254.30089,240819
1615557600000,2021-03-12 14:00:00,BTC/USDT,55758.79,56277.00,55440.00,56276.17,16478.307,920920833.20617,201959
1615554000000,2021-03-12 13:00:00,BTC/USDT,56446.63,56450.94,55074.30,55759.23,41616.997,2316753108.52217,443430
1615550400000,2021-03-12 12:00:00,BTC/USDT,56561.58,56915.66,56217.57,56446.80,12079.343,682616962.36019,158119
1615546800000,2021-03-12 11:00:00,BTC/USDT,56762.42,57142.96,56400.00,56561.57,15017.208,852590848.78122,184433
1615543200000,2021-03-12 10:00:00,BTC/USDT,56599.85,56934.64,55888.00,56762.42,19493.483,1098186791.57012,242769
1615539600000,2021-03-12 09:00:00,BTC/USDT,56565.24,56880.00,56363.54,56599.85,8888.308,503129851.05795,129517
1615536000000,2021-03-12 08:00:00,BTC/USDT,56714.76,57159.36,56304.08,56573.44,14515.119,822887171.87211,187213
1615532400000,2021-03-12 07:00:00,BTC/USDT,57127.15,57127.15,56521.05,56718.79,10550.259,598990863.48626,122711
1615528800000,2021-03-12 06:00:00,BTC/USDT,57225.79,57494.02,56960.00,57127.15,8425.644,482255915.52603,96328
1615525200000,2021-03-12 05:00:00,BTC/USDT,56768.01,57330.00,56400.00,57225.78,10185.174,579352299.93579,115740
1615521600000,2021-03-12 04:00:00,BTC/USDT,57176.59,57306.84,56505.00,56768.00,8611.602,489226813.11982,105259
1615518000000,2021-03-12 03:00:00,BTC/USDT,57030.07,57374.13,56869.16,57176.58,6832.033,390121380.95438,89450
1615514400000,2021-03-12 02:00:00,BTC/USDT,56983.86,57191.64,56781.94,57030.56,7670.034,437096841.95309,103027
1615510800000,2021-03-12 01:00:00,BTC/USDT,57443.17,57737.00,56666.66,56983.86,13856.881,792791378.85424,163579
1615507200000,2021-03-12 00:00:00,BTC/USDT,57842.64,58186.33,56837.85,57443.17,23256.447,1336336357.85669,255723
1615503600000,2021-03-11 23:00:00,BTC/USDT,57947.40,58283.00,57655.44,57844.52,13178.022,764302168.18362,168241
1615500000000,2021-03-11 22:00:00,BTC/USDT,57640.14,58200.00,57524.71,57947.39,13726.782,794396279.35265,180974
1615496400000,2021-03-11 21:00:00,BTC/USDT,57538.15,58054.30,57300.00,57640.14,17634.213,1018990968.22533,210845
1615492800000,2021-03-11 20:00:00,BTC/USDT,56906.17,57700.00,56610.00,57537.47,15223.460,871338499.03733,201114
1615489200000,2021-03-11 19:00:00,BTC/USDT,57632.04,57786.03,56632.28,56904.92,14003.817,802163067.46663,162848
1615485600000,2021-03-11 18:00:00,BTC/USDT,56862.68,57838.43,56600.00,57632.05,21826.850,1251837842.62795,250296
1615482000000,2021-03-11 17:00:00,BTC/USDT,56944.15,57146.13,56342.00,56862.79,15024.502,853427985.48676,176361
1615478400000,2021-03-11 16:00:00,BTC/USDT,56431.36,57120.00,56431.36,56944.14,17179.116,975533298.05654,203532
1615474800000,2021-03-11 15:00:00,BTC/USDT,56913.74,57199.00,55900.00,56429.56,25495.717,1441430842.66907,275944
1615471200000,2021-03-11 14:00:00,BTC/USDT,57002.71,57312.84,56550.00,56913.75,21321.013,1214220980.05780,248055
1615467600000,2021-03-11 13:00:00,BTC/USDT,56347.22,57111.61,56340.77,57002.72,18387.363,1043597136.78279,209148
1615464000000,2021-03-11 12:00:00,BTC/USDT,56284.27,56500.00,55789.00,56347.22,16694.233,937808612.57125,190758
1615460400000,2021-03-11 11:00:00,BTC/USDT,55591.23,56338.00,55455.00,56284.27,17266.867,964018035.89292,205045
1615456800000,2021-03-11 10:00:00,BTC/USDT,54558.07,55671.84,54499.00,55591.24,15228.752,839977679.60725,187141
1615453200000,2021-03-11 09:00:00,BTC/USDT,54846.49,55028.70,54505.35,54558.70,12006.952,657526196.91931,145065
1615449600000,2021-03-11 08:00:00,BTC/USDT,55105.51,55200.00,54356.44,54846.50,24352.959,1333994788.18652,280543
1615446000000,2021-03-11 07:00:00,BTC/USDT,55634.85,55861.00,55050.00,55105.50,10003.316,555119507.23633,124983
1615442400000,2021-03-11 06:00:00,BTC/USDT,55365.80,55836.00,55100.00,55634.85,10317.974,572444664.51322,124804
1615438800000,2021-03-11 05:00:00,BTC/USDT,55925.00,55925.00,55283.87,55365.80,9016.290,500719388.56465,107159
1615435200000,2021-03-11 04:00:00,BTC/USDT,56083.22,56260.59,55711.00,55925.01,8368.599,468246093.18747,105062
1615431600000,2021-03-11 03:00:00,BTC/USDT,56402.72,56564.81,55682.00,56083.22,9448.522,529694013.28394,111759
1615428000000,2021-03-11 02:00:00,BTC/USDT,55863.48,56422.75,55732.18,56402.72,8795.620,493431562.70424,108658
1615424400000,2021-03-11 01:00:00,BTC/USDT,55710.65,56050.00,55262.94,55863.47,14038.671,780302692.98741,169537
1615420800000,2021-03-11 00:00:00,BTC/USDT,55949.30,56604.75,55565.01,55710.66,16141.708,904517233.85272,207491
1615417200000,2021-03-10 23:00:00,BTC/USDT,56988.54,57032.53,55890.86,55947.98,18760.758,1056201648.41743,223331
1615413600000,2021-03-10 22:00:00,BTC/USDT,57003.62,57317.00,56579.07,56988.53,11738.406,668434824.98816,154215
1615410000000,2021-03-10 21:00:00,BTC/USDT,56338.45,57140.00,55613.41,57002.56,22577.961,1271269309.24461,257862
1615406400000,2021-03-10 20:00:00,BTC/USDT,56824.98,56950.00,56110.20,56338.45,18935.046,1069475122.64183,212595
1615402800000,2021-03-10 19:00:00,BTC/USDT,56807.41,57500.92,56650.02,56831.08,18001.735,1027695328.50150,193207
1615399200000,2021-03-10 18:00:00,BTC/USDT,56933.32,57250.00,56623.80,56807.42,13962.987,794211070.88642,155088
